Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
1303;Essen-Bredeney;WRTR;23.04.2008-21:00;24.04.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;24.04.2008-21:00;24.04.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;29.04.2008-21:00;30.04.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.05.2008-00:00;14.05.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.05.2008-02:00;15.05.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.05.2008-21:00;16.05.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;17.05.2008-21:00;18.05.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.05.2008-00:00;25.05.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.05.2008-00:00;27.05.2008-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;28.05.2008-23:00;29.05.2008-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;30.05.2008-21:00;30.05.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.06.2008-21:00;05.06.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.06.2008-02:00;08.06.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;12.06.2008-21:00;12.06.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.06.2008-02:00;14.06.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.06.2008-21:00;16.06.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.06.2008-21:00;21.06.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.06.2008-02:00;21.06.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.06.2008-11:00;25.06.2008-12:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.06.2008-21:00;27.06.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.07.2008-21:00;03.07.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.07.2008-21:00;06.07.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.07.2008-21:00;08.07.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.07.2008-21:00;10.07.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.07.2008-21:00;11.07.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;11.07.2008-21:00;12.07.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;17.07.2008-21:00;18.07.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.07.2008-00:00;19.07.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.07.2008-21:00;20.07.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.07.2008-14:00;28.07.2008-10:00;68;;eor;                                                                                                                                     
1303;Essen-Bredeney;WRTR;29.07.2008-12:00;29.07.2008-13:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;29.07.2008-21:00;29.07.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;31.07.2008-15:00;31.07.2008-16:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.08.2008-21:00;03.08.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;03.08.2008-21:00;04.08.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.08.2008-21:00;07.08.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.08.2008-00:00;08.08.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.08.2008-23:00;09.08.2008-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.08.2008-21:00;10.08.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.08.2008-21:00;10.08.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;12.08.2008-21:00;12.08.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;17.08.2008-23:00;18.08.2008-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.08.2008-23:00;20.08.2008-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.08.2008-21:00;22.08.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;22.08.2008-21:00;23.08.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;24.08.2008-21:00;25.08.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.08.2008-02:00;25.08.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.08.2008-21:00;28.08.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;28.08.2008-21:00;29.08.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;31.08.2008-02:00;31.08.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.09.2008-21:00;03.09.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.09.2008-21:00;06.09.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.09.2008-00:00;07.09.2008-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.09.2008-21:00;10.09.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;11.09.2008-21:00;12.09.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;12.09.2008-21:00;13.09.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.09.2008-21:00;23.09.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.09.2008-14:00;25.09.2008-15:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.09.2008-14:00;29.09.2008-12:00;46;;eor;                                                                                                                                     
1303;Essen-Bredeney;WRTR;30.09.2008-21:00;01.10.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.10.2008-06:00;01.10.2008-07:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.10.2008-21:00;02.10.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.10.2008-00:00;04.10.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.10.2008-00:00;05.10.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.10.2008-21:00;06.10.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;06.10.2008-23:00;07.10.2008-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.10.2008-23:00;08.10.2008-01:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;13.10.2008-21:00;14.10.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.10.2008-02:00;15.10.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.10.2008-21:00;16.10.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.10.2008-23:00;17.10.2008-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.10.2008-08:00;21.10.2008-09:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;24.10.2008-23:00;25.10.2008-03:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;26.10.2008-21:00;27.10.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;30.10.2008-21:00;31.10.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.11.2008-21:00;02.11.2008-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.11.2008-21:00;05.11.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.11.2008-00:00;08.11.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.11.2008-00:00;09.11.2008-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.11.2008-21:00;11.11.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.11.2008-15:00;14.11.2008-16:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.11.2008-21:00;15.11.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.11.2008-12:00;15.11.2008-18:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.11.2008-21:00;16.11.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;17.11.2008-02:00;17.11.2008-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;18.11.2008-21:00;18.11.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.11.2008-00:00;20.11.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.11.2008-21:00;21.11.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.11.2008-21:00;22.11.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;24.11.2008-23:00;25.11.2008-01:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;26.11.2008-21:00;27.11.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;30.11.2008-21:00;01.12.2008-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.12.2008-21:00;01.12.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.12.2008-23:00;03.12.2008-03:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;03.12.2008-14:00;03.12.2008-15:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.12.2008-00:00;04.12.2008-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.12.2008-23:00;05.12.2008-03:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.12.2008-21:00;06.12.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.12.2008-21:00;10.12.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;18.12.2008-21:00;18.12.2008-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.12.2008-00:00;19.12.2008-04:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.12.2008-21:00;20.12.2008-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.12.2008-03:00;21.12.2008-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.12.2008-21:00;22.12.2008-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.12.2008-21:00;24.12.2008-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.12.2008-00:00;25.12.2008-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.01.2009-00:00;01.01.2009-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.01.2009-06:00;01.01.2009-07:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.01.2009-00:00;02.01.2009-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.01.2009-02:00;04.01.2009-04:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.01.2009-21:00;05.01.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.01.2009-08:00;05.01.2009-09:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;12.01.2009-23:00;13.01.2009-01:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;13.01.2009-21:00;13.01.2009-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.01.2009-00:00;14.01.2009-04:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.01.2009-21:00;17.01.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;18.01.2009-03:00;18.01.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.01.2009-02:00;20.01.2009-04:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.01.2009-03:00;23.01.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.01.2009-21:00;23.01.2009-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.02.2009-00:00;02.02.2009-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;03.02.2009-21:00;04.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.02.2009-14:00;04.02.2009-15:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.02.2009-21:00;04.02.2009-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.02.2009-09:00;05.02.2009-12:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.02.2009-18:00;07.02.2009-19:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.02.2009-20:00;08.02.2009-21:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.02.2009-00:00;09.02.2009-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.02.2009-21:00;10.02.2009-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.02.2009-03:00;10.02.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.02.2009-23:00;11.02.2009-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;11.02.2009-21:00;12.02.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;13.02.2009-06:00;13.02.2009-09:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;13.02.2009-21:00;14.02.2009-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.02.2009-03:00;14.02.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.02.2009-21:00;16.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.02.2009-14:00;16.02.2009-18:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.02.2009-21:00;17.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.02.2009-21:00;20.02.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.02.2009-03:00;20.02.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.02.2009-21:00;21.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.02.2009-21:00;22.02.2009-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.02.2009-03:00;23.02.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.02.2009-23:00;24.02.2009-03:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.02.2009-21:00;26.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;26.02.2009-21:00;27.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.02.2009-21:00;28.02.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.03.2009-21:00;02.03.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.03.2009-21:00;05.03.2009-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.03.2009-21:00;06.03.2009-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;06.03.2009-03:00;06.03.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.03.2009-03:00;08.03.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.03.2009-21:00;09.03.2009-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.03.2009-03:00;09.03.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.03.2009-23:00;10.03.2009-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.03.2009-03:00;10.03.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;11.03.2009-02:00;11.03.2009-04:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;12.03.2009-03:00;12.03.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.03.2009-21:00;15.03.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.03.2009-21:00;16.03.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;22.03.2009-21:00;23.03.2009-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.03.2009-23:00;24.03.2009-04:00;5;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.03.2009-03:00;25.03.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.03.2009-23:00;26.03.2009-04:00;5;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;26.03.2009-21:00;27.03.2009-04:00;7;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.03.2009-21:00;27.03.2009-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;28.03.2009-00:00;28.03.2009-04:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;28.03.2009-21:00;28.03.2009-22:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;29.03.2009-00:00;29.03.2009-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.04.2009-03:00;04.04.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.04.2009-21:00;08.04.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.04.2009-20:00;08.04.2009-21:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.04.2009-00:00;09.04.2009-03:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.04.2009-08:00;09.04.2009-09:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;11.04.2009-18:00;11.04.2009-21:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.04.2009-20:00;17.04.2009-00:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;17.04.2009-20:00;17.04.2009-21:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;25.04.2009-21:00;26.04.2009-01:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;26.04.2009-21:00;27.04.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.04.2009-23:00;28.04.2009-01:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.05.2009-20:00;06.05.2009-01:00;5;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;11.05.2009-02:00;11.05.2009-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.05.2009-21:00;15.05.2009-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.05.2009-15:00;15.05.2009-16:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.05.2009-20:00;16.05.2009-00:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;17.05.2009-02:00;17.05.2009-03:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.05.2009-20:00;19.05.2009-21:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;23.05.2009-21:00;24.05.2009-00:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;26.05.2009-20:00;26.05.2009-21:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.05.2009-21:00;28.05.2009-03:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;01.06.2009-17:00;01.06.2009-18:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;04.06.2009-06:00;04.06.2009-12:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;05.06.2009-08:00;05.06.2009-10:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;06.06.2009-12:00;06.06.2009-21:00;9;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.06.2009-00:00;07.06.2009-01:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.06.2009-12:00;07.06.2009-18:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.06.2009-20:00;07.06.2009-21:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;07.06.2009-23:00;08.06.2009-01:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.06.2009-03:00;08.06.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;08.06.2009-23:00;09.06.2009-00:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.06.2009-03:00;09.06.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;09.06.2009-12:00;09.06.2009-21:00;9;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.06.2009-14:00;10.06.2009-15:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;10.06.2009-18:00;11.06.2009-12:00;18;;eor;                                                                                                                                     
1303;Essen-Bredeney;WRTR;11.06.2009-14:00;11.06.2009-19:00;5;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;14.06.2009-11:00;14.06.2009-13:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;15.06.2009-15:00;15.06.2009-18:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.06.2009-03:00;16.06.2009-06:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;16.06.2009-08:00;16.06.2009-18:00;10;;eor;                                                                                                                                     
1303;Essen-Bredeney;WRTR;18.06.2009-03:00;18.06.2009-04:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;18.06.2009-06:00;18.06.2009-09:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;19.06.2009-02:00;19.06.2009-04:00;2;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.06.2009-09:00;20.06.2009-15:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;20.06.2009-17:00;20.06.2009-18:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.06.2009-05:00;21.06.2009-06:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.06.2009-08:00;21.06.2009-09:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;21.06.2009-17:00;21.06.2009-21:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;27.06.2009-15:00;27.06.2009-21:00;6;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;28.06.2009-15:00;28.06.2009-16:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;29.06.2009-18:00;29.06.2009-21:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;30.06.2009-17:00;30.06.2009-18:00;1;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;02.07.2009-17:00;02.07.2009-21:00;4;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;03.07.2009-12:00;03.07.2009-15:00;3;;eor;                                                                                                                                      
1303;Essen-Bredeney;WRTR;03.07.2009-17:00;07.08.2017-09:00;70960;;eor;                                                                                                                                  
